Attitude,Play Record,Publish Date,Free_get,Refunded,Content,Helpful,Funny,Award Count,Poster Link,Nickname,Product Count,Reply Count,Language
1,12.9 hrs on record,October 3,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThe graphics are very clean and smooth, and it\'s fun to follow the ""character\'s"" life and see them growing! ', 'Plus, the game is relaxing, and you can play it anywhere! I usually play it during by Programming classes ahah\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199121263137/,mariialmeiida,,0,ENGLISH
1,9.7 hrs on record,October 5,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tI was right. This game did make me cry some. As someone who has moved more times than I can count this hit home in many ways. The four years of moving between two states did something to me but this game brought a cathartic view to my past. The bitter sweet feeling of moving. Packing up your room can suck so much, but unpacking can be fun and help you move on.\t\t\t']",0,0,0,https://steamcommunity.com/id/Majokari/,Majokari,,0,ENGLISH
1,13.8 hrs on record,October 5,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tWhen you just want to sort little trinkets on a shelf, or color-sort books on a bookshelf, or experience the slow realization that an entire life is being lived through small snapshots over the years and find yourself rooting for a protagonist you only see silhouettes of in photos, than this game is amazing for you.\t\t\t']",0,0,0,https://steamcommunity.com/id/daisyedearie/,daisydearie,,0,ENGLISH
1,5.3 hrs on record,October 4,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tReally relaxing and simple game with a lovely storytelling that doesn't need any words! Althought it is very short and I completed the game after 5h... I really wish a DLC or an update would be coming in this game but I personally didn't see any infos on that :("", 'Still a very fun game! Absolutely recommend\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198157465288/,Malyxia,,0,ENGLISH
1,12.7 hrs on record,October 3,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThis game is super fun and mostly relaxing (I say mostly bc sometimes I could not figure out where the game wanted specific items and it would make me SOOOOOOOOO frustrated lmao).  The music was peaceful and and story line was wonderful!  Overall, I really enjoyed playing this game and hope to see a sequel from a new person's perspective :)"", 'There are also not too many achievements, so for any achievement hunters out there this would be good for you as well since there are only 20 something achievements.  More achievements and a perfect game <3', ""Fun Fact: The devs definitely have a since of humor! One of the achievements I got, I BURST out laughing when I got it.  **SPOILER (if you don't like knowing the achievements)** I unpacked a toaster in the living room, and immediately giggled to myself as I went to find the bathroom.  I jokingly put said toaster in the bath AS A JOKE ONCE AGAIN, not expecting anything to happen; just to get hit with a little notification at the bottom left corner, telling me about the achievement I had gotten xD""]",0,1,0,https://steamcommunity.com/profiles/76561198933775296/,HEX: spooky scoreeee,,0,ENGLISH
1,6.3 hrs on record,October 3,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tgood game for boreddom\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199477912510/,stowerss,,0,ENGLISH
1,5.5 hrs on record,October 3,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tfun and peaceful\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198805824291/,Fork Royalty,,0,ENGLISH
1,39.5 hrs on record,October 3,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\ti really love this game!! i am playing it any time i am board. its a little bit too expensive and its really easy to end the game so im just playing it over and over. but overall i really recommend!\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199416436340/,Penny,,0,ENGLISH
1,6.7 hrs on record,October 3,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tcute and relaxing', ""the puzzle aspect isn't limiting either\t\t\t""]",0,0,0,https://steamcommunity.com/id/sm39/,sm.39,20,0,ENGLISH
1,5.7 hrs on record,October 3,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tFun little puzzle game. Tells a story without ""telling"" you the story. It is very short though get it on sale if you feel it is too short for you. I am not sure what I paid for it as I just happened upon it in my library lol.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198102761191/,MisterN8,719,0,ENGLISH
1,7.7 hrs on record,October 2,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tChill ♥\t\t\t'],0,0,0,https://steamcommunity.com/id/Toru3031/,︵✿Nyaruru‿✿,100,0,ENGLISH
1,88.1 hrs on record,October 2,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tI have spent entirely too much time on this game but I love it to pieces, so I'm not mad\t\t\t""]",0,0,0,https://steamcommunity.com/profiles/76561199101864649/,TheJeshinator,,0,ENGLISH
1,7.8 hrs on record,October 2,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tvery cute relaxing game. love the sound effects and details and story and the art\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199208212400/,darija,3,0,ENGLISH
1,6.3 hrs on record,October 3,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tIf you're remotely interested, buy it!"", ""Beyond the satisfying organization gameplay, what stuck out to me the most was how we're able to pick up on life events the protagonist of the game is going through while placing all of her things. Environmental storytelling at it's finest!\t\t\t""]",0,0,0,https://steamcommunity.com/id/WSTAudrey/,WSTAudrey,,0,ENGLISH
1,4.0 hrs on record,September 10,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\ti love women\t\t\t'],7,1,0,https://steamcommunity.com/profiles/76561199444107057/,Ashoe,,1,ENGLISH
1,7.3 hrs on record,September 27,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\ti am currently going through a pretty rough depressive episode, and playing unpacking has made me feel like being hugged by a best friend, or stepping into a warm bath - so cozy and lovely overall <3\t\t\t']",3,0,0,https://steamcommunity.com/id/hydrancheas/,Hydrancheas,,0,ENGLISH
0,5.9 hrs on record,September 13,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tCan be relaxing but it starts to get annoying trying to figure out where the game wants you to put that last couple of items, honestly so much so that i just don't even want to bother finishing it.\t\t\t""]",4,2,0,https://steamcommunity.com/profiles/76561198133279111/,Sekkune,,0,ENGLISH
1,6.4 hrs on record,October 6,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAnd they were roomates\t\t\t'],2,0,0,https://steamcommunity.com/id/solareclipse26/,SolarEclipse26,,0,ENGLISH
1,4.9 hrs on record,October 8,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tCute lil sorting game. I just wish it was longer tbh. Nice easter egg achievements\t\t\t'],1,0,0,https://steamcommunity.com/id/D1ng0ateurbaby/,D1ng0TV,736,0,ENGLISH
1,8.1 hrs on record,October 8,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tcalming\t\t\t'],1,0,0,https://steamcommunity.com/id/canaryfinch/,xanfelisa,,0,ENGLISH
1,3.5 hrs on record,September 15,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThis is a very cute game that has some lovely subtle storytelling. I loved it a lot. It is VERY short though, as it only took me about 3 hours to complete (not 100% all achievements, but that wouldn't take long either). Might be worth waiting to get the game on sale if you don't feel it's worth 3-4 hours of gameplay. It is a good game though!\t\t\t""]",16,1,0,https://steamcommunity.com/id/amawhiterose/,ama_whiteroseTTV,169,0,ENGLISH
1,32.7 hrs on record,September 14,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\ti absolutely love this game. it became my comfort game tbh. i love how calming and pretty it is and the bgm hits hard too. i have a bit over 30 hours in this game because i just keep replaying it all the time. i very highly recommend getting it, it's definitely worth the price.\t\t\t""]",6,0,0,https://steamcommunity.com/id/valeninmilk/,valeninmilk,,1,ENGLISH
1,18.6 hrs on record,September 16,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tReally just a great little game overall. Not a super long game, you can finish the whole thing in maybe 6-12 hours or so, but it's actually fresh and lovely to re-play it (coming from someone who very rarely every re-plays games). Definitely worth the experience.\t\t\t""]",4,0,0,https://steamcommunity.com/profiles/76561198030744107/,eliollie,,0,ENGLISH
0,4.1 hrs on record,October 8,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tIt's too expensive for 4 hours playing. This game was relaxing and easy to play but it's too short. I was wished the game to update more content but it came out nothing. Anyway, If you want to play maybe wait until it's on sale.\t\t\t""]",1,0,0,https://steamcommunity.com/profiles/76561198201758725/,nattha,,0,ENGLISH
1,18.3 hrs on record,October 6,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tI've got 5 simultaneous save files going right now, and I finished the game once before I even bought it (played at a friend's house).It's so cozy! I hope the creators make a sequel!!!\t\t\t""]",1,0,0,https://steamcommunity.com/profiles/76561198363778194/,ThePenguin>:),,0,ENGLISH
1,1.7 hrs on record,September 24,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tthis game stressed me out so much\t\t\t'],1,0,0,https://steamcommunity.com/id/laylapsu/,June 🌺,425,0,ENGLISH
1,8.2 hrs on record,September 20,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tcutest game ever, super relaxing ;3\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199560009405/,toska,18,0,ENGLISH
1,11.1 hrs on record,September 15,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tjust play it, its worth the money\t\t\t']",1,0,0,https://steamcommunity.com/id/SquipStan/,SquipStan,,0,ENGLISH
1,82.0 hrs on record,September 11,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tQuite calming. Does get a bit frustrating when you cant find where to put something, but you always figure it our it the end. I would recommend.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199321122985/,ajthegreat779,,1,ENGLISH
1,2.9 hrs on record,September 16,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tIt is a fun game with a sweet little backstory. The game was enjoyable overall however, it became frustrating at times because of how restrictive it was with some items. I think it's best to purchase it when it's on sale.\t\t\t""]",3,0,0,https://steamcommunity.com/profiles/76561199456714486/,madistvr,,0,ENGLISH
1,9.2 hrs on record,September 26,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t⠀⠀⠀⠀⠀⢀⣤⡶⢶⣦⡀', '⠀⠀⠀⣴⡿⠟⠷⠆⣠⠋⠀⠀⠀⢸⣿', '⠀⠀⠀⣿⡄⠀⠀⠀⠈⠀⠀⠀⠀⣾⡿', '⠀⠀⠀⠹⣿⣦⡀⠀⠀⠀⠀⢀⣾⣿', '⠀⠀⠀⠀⠈⠻⣿⣷⣦⣀⣠⣾⡿ ㅤ', '⠀⠀⠀⠀⠀⠀⠀⠉⠻⢿⡿⠟', '⠀⠀⠀⠀⠀⠀⠀⠀⠀⡟⠀⠀⠀⢠⠏⡆⠀⠀⠀⠀⠀⢀⣀⣤⣤⣤⣀⡀', '⠀⠀⠀⠀⠀⡟⢦⡀⠇⠀⠀⣀⠞⠀⠀⠘⡀⢀⡠⠚⣉⠤⠂⠀⠀⠀⠈⠙⢦⡀', '⠀⠀⠀⠀⠀⡇⠀⠉⠒⠊⠁⠀⠀⠀⠀⠀⠘⢧⠔⣉⠤⠒⠒⠉⠉⠀⠀⠀⠀⠹⣆', '⠀⠀⠀⠀⠀⢰⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⠀⠀⣤⠶⠶⢶⡄⠀⠀⠀⠀⢹⡆', '⠀⣀⠤⠒⠒⢺⠒⠀⠀⠀⠀⠀⠀⠀⠀⠤⠊⠀⢸⠀⡿⠀⡀⠀⣀⡟⠀⠀⠀⠀⢸⡇', '⠈⠀⠀⣠⠴⠚⢯⡀⠐⠒⠚⠉⠀⢶⠂⠀⣀⠜⠀⢿⡀⠉⠚⠉⠀⠀⠀⠀⣠⠟', '⠀⠠⠊⠀⠀⠀⠀⠙⠂⣴⠒⠒⣲⢔⠉⠉⣹⣞⣉⣈⠿⢦⣀⣀⣀⣠⡴⠟\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199177021631/,𝕭𝖑𝖊𝖘𝖘𝖞,,0,ENGLISH
1,13.9 hrs on record,September 25,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tI love this game so much, I'm hoping for a part 2!"", 'Unpacking tells so much with just objects and rooms. The story is beautiful, the art is amazing, the game is both relaxing and satisfying. It has replay potential (I\'ve played at least 4 times) because the objects you place do not have that ""one"" perfect place to put them. Every time I played a little differently and tried new things.', ""It's not challenging, but it's not trying to be. It allows the player to immerse themselves in a story and to just unpack a few things here and there. You can perfect it as much as you want or you can half-ass it a little (there are some constraints). It's a perfect game to enjoy for a few hours with a hot tea. The coziness-factor would land it a 10/10 in my book for sure."", ""As I said, I hope there's a second part, because I'd like to do this over and over and over again, just maybe with new things and new rooms.\t\t\t""]",2,0,0,https://steamcommunity.com/id/anniibunnii/,anniibunnii,,0,ENGLISH
1,6.7 hrs on record,September 23,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tI actually couldn't put the game down and 100% it all in a day. I do like organising irl so for me the gameplay was super satisfying. Honestly I was not expecting there to be a story (which is my fault for not retaining the description properly lol), I was fine with it just being an assortment of different levels with no story attached but it was so nice to follow; I got way more invested than I thought I was going to be."", ""It wasn't difficult to 100%, either, which is a nice, chill serotonin-hit if you're an avid achievement-hunter like myself ^-^"", ""Overall, no complaints. It's relatively short, though, especially if you're not going back in to find the secrets. So, grab it on sale if you're hesitant about the price. As a creative and someone who understands the game-dev process, however, the base price is worth it as it's a "", ' game.\t\t\t']",1,0,4,https://steamcommunity.com/id/petluva2/,Pet,145,0,ENGLISH
1,9.2 hrs on record,September 20,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tMost addicting and calming game i've probably every played. I wish it was longer, buut i love it so much that ive played it more than id like to admit. I do like that there are secret achievements and some are quite tricky to get. I would recommend if you like organizing!!!\t\t\t""]",2,0,0,https://steamcommunity.com/profiles/76561198273549509/,Daarkangel,18,0,ENGLISH
1,4.0 hrs on record,September 19,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tA really relaxing game with a really nice little story, definitely a must have for any cozy gamers out there\t\t\t']",2,0,0,https://steamcommunity.com/profiles/76561198092447727/,AngriestBear,,0,ENGLISH
0,3.6 hrs on record,October 7,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tCute and relaxing, not worth the money. Very short and easy to complete. You could finish the game in one afternoon.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199560821890/,StarrySquirr,,0,ENGLISH
0,3.8 hrs on record,September 24,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tPretty sure I got this from Humble Bundle, so I didn't pay a lot for it, but it's definitely not worth $20. This is a small cute $1 ASMR game at best."", ""It's not just about length. Nothing in this game really sticks to me, it doesn't have any really interesting gameplay, and the closest thing to a puzzle is putting one item in a slightly less obvious place."", ""The emotional story being told is one that really wants you to carry it yourself. The deepest part was when I noticed the protagonist and a certain other character had toothbrushes that couldn't share a cup. "", ""This is mostly a toy at the end of the day. A cute, fun toy with story taken at least somewhat seriously, but I can't justify the price, and the price I got it at simply isn't available anymore."", '""A Little to the Left"" might be worth looking at if you want this sort of thing, but I haven\'t play it so I can\'t say for sure.', ""(Of course I'm using ASMR wrong, but I think it gets the feeling across better than giving it a clinical description.)\t\t\t""]",1,0,0,https://steamcommunity.com/id/GoblinSquid/,GoblinSquid,,0,ENGLISH
1,0.3 hrs on record,October 3,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tfun game :D\t\t\t'],0,0,0,https://steamcommunity.com/id/Lever_Boy/,Shadowlord,,2,ENGLISH
1,3.1 hrs on record,September 28,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThis game is honestly SO beautiful. We learn so much about this woman and her partner through unpacking their lives into various homes, and the ending touched my heart.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198292259464/,MySanctuary,,0,ENGLISH
1,4.7 hrs on record,September 28,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tA cute, relaxing game with a relatable story.\t\t\t']",0,0,0,https://steamcommunity.com/id/TheValkyrieQueen/,TheValkyrieQueen,,0,ENGLISH
1,11.3 hrs on record,September 28,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tMost lovly and veryyy relaxing gameplay <3 ', 'Great soundtrack and beautiful art! ', 'Enjoyed and loved every minute of it<3\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199384960793/,Evelyn,,0,ENGLISH
1,28.5 hrs on record,October 7,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tgay jewish\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199032046194/,BIG SPOON,,0,ENGLISH
0,8.1 hrs on record,September 16,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tIt's enjoyable, but WAY overpriced. There are similar games you can play for free online or on mobile that you'll get just as much enjoyment from. If it was half the price or had twice the content I'd be happy to recommend it.\t\t\t""]",3,0,0,https://steamcommunity.com/profiles/76561199146029033/,silly_sausage,279,0,ENGLISH
0,3.9 hrs on record,October 2,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tPROS:', '- the game is cute on a surface level', '- some of the mechanics are satisfying (such as not being able to close/open a door because something is in the way)', '- having to piece the story together yourself without being fed the narrative is a wonderful little detail', '- the achievements are engaging and creative for a game with such a simple premise', 'CONS:', '- the same one/two songs play over and over, and I eventually had to shut the music off so I could focus', '- the ""home decoration"" aspect of the game is a lie: if you place an item somewhere the game doesn\'t like, it will tell you your creativity is ""wrong"" and you have to correct it in order to progress (up to and including placing items inside drawers so you can\'t even see them) - one example was that I had placed the kitchen bottle of soap in the bathroom and vice versa, but wasn\'t given any indication that there was a difference, let alone what the difference was; another example is that I decided to place a spatula next to the pan on the stove and was told that was unacceptable', ""- maybe a bit of a lesser point, but the above issue led me to ask for a refund since I was mostly interested in the home decoration aspect of the game, and when I went to see what the original price was as I had forgotten, I was SHOCKED to see that it was $20 USD without tax. Even if the game worked as it is advertised, that is a frankly ridiculous price to ask for a game that's effectively a point-and-click lasting 3-4 hours and I really hope my past self got this on sale\t\t\t""]",1,0,0,https://steamcommunity.com/id/chillytiger/,ChillyTiger9807,166,0,ENGLISH
